_id,address,dir,end_date,flash_speed,geometry,min_speed,schedule,sign_id,sign_name,speed_limit,start_date,strobe_speed,ward_no
11911,594 Coxwell Avenue,SB,2020-09-22T08:00:00,41,"{'type': 'Point', 'coordinates': (-79.32251, 43.680547)}",5,Weekdays from 7 AM - 9 PM,939,Coxwell Ave SB ,40,2020-01-21T09:00:00,46,14.0
11912,910 Dundas Street East,WB,2021-04-19T10:00:00,41,"{'type': 'Point', 'coordinates': (-79.349841, 43.662805)}",5,Weekdays from 7 AM - 9 PM,951,Dundas St WB ,40,2020-01-15T12:00:00,46,14.0
11913,36 Plains Road,WB,,31,"{'type': 'Point', 'coordinates': (-79.331866, 43.695311000000004)}",20,Weekdays from 7 AM - 9 PM,983,Plains Ave WB ,30,2020-01-15T10:00:00,36,14.0
11914,245 Riverdale Avenue,EB,,41,"{'type': 'Point', 'coordinates': (-79.342871, 43.670906)}",5,Weekdays from 7 AM - 9 PM,1929,Riverdale Ave EB ,40,2020-02-20T10:00:00,46,14.0
11915,932 Dundas Street East,WB,,41,"{'type': 'Point', 'coordinates': (-79.348912, 43.663121000000004)}",5,Weekdays from 7 AM - 9 PM,1955,Dundas St E WB ,40,2020-03-02T12:00:00,46,14.0
11916,323 Jones Avenue,NB,2021-01-20T11:00:00,41,"{'type': 'Point', 'coordinates': (-79.336518, 43.671397)}",5,Weekdays from 7 AM - 9 PM,1964,Jones Ave NB ,40,2020-02-21T14:00:00,46,14.0
11917,220 Langley Avenue,WB,,41,"{'type': 'Point', 'coordinates': (-79.34240500000001, 43.670148)}",5,Weekdays from 7 AM - 9 PM,1992,Langley Ave WB ,40,2020-02-18T11:00:00,46,14.0
11918,366 Jones Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.33749, 43.673356)}",20,Weekdays from 7 AM - 9 PM,2011,Jones Ave SB ,30,2020-02-28T11:00:00,36,14.0
11919,210 Langley Avenue,EB,,41,"{'type': 'Point', 'coordinates': (-79.342879, 43.669923000000004)}",5,Weekdays from 7 AM - 9 PM,2026,Langley Ave EB ,40,2020-02-18T10:00:00,46,14.0
11920,260 Riverdale Avenue,WB,,41,"{'type': 'Point', 'coordinates': (-79.342517, 43.67117300000001)}",5,Weekdays from 7 AM - 9 PM,2043,Riverdale Ave WB ,40,2020-02-19T09:00:00,46,14.0
11921,129 Carlaw Avenue,NB,,51,"{'type': 'Point', 'coordinates': (-79.339288, 43.659326)}",30,Weekdays from 7 AM - 9 PM,2132,Carlaw Ave NB ,50,2020-03-31T13:00:00,56,14.0
11922,473 Jones Avenue,SB,,41,"{'type': 'Point', 'coordinates': (-79.338539, 43.676234)}",5,Weekdays from 7 AM - 9 PM,2133,Byng Ave SB ,40,2020-04-02T14:00:00,46,14.0
11923,473 Jones Avenue,NB,,41,"{'type': 'Point', 'coordinates': (-79.338539, 43.676234)}",5,Weekdays from 7 AM - 9 PM,2163,Jones Ave NB ,40,2020-04-17T00:00:00,46,14.0
11924,145 Broadview Avenue,NB,2021-04-07T14:00:00,41,"{'type': 'Point', 'coordinates': (-79.350281, 43.660096)}",5,Weekdays from 7 AM - 9 PM,2170,Broadview Ave NB ,40,2020-04-29T11:00:00,46,14.0
11925,Burncrest Road,WB,,31,"{'type': 'Point', 'coordinates': (-79.351083, 43.687878)}",20,Weekdays from 7 AM - 9 PM,2618,Gowan Ave WB C,30,2021-02-09T11:00:00,36,14.0
11926,Kennedy Road,EB,,31,"{'type': 'Point', 'coordinates': (-79.352387, 43.670791)}",20,Weekdays from 7 AM - 9 PM,2620,Bain Ave EB C ,30,2021-02-09T13:00:00,36,14.0
11927,Burncrest Road,WB,,31,"{'type': 'Point', 'coordinates': (-79.351083, 43.687878)}",20,Weekdays from 7 AM - 9 PM,2625,Gowan Ave WB ,30,2021-02-11T00:00:00,36,14.0
11928,87M S/OF STRATHCONA AVE,NB,,41,"{'type': 'Point', 'coordinates': (-79.339579, 43.675892)}",5,Weekdays from 7 AM - 9 PM,2795,BLAKE ST NB ,40,2021-08-18T14:00:00,46,14.0
11929,GERRARD ST E 60M W/OF LESLIE ST,WB,2022-06-15T09:00:00,41,"{'type': 'Point', 'coordinates': (-79.333874898, 43.669695114)}",5,Weekdays from 7 AM - 9 PM,2850,GERRARD ST E WB ,40,2022-02-28T12:00:00,46,14.0
11930,42 Keewatin Avenue,EB,2020-10-16T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.398038, 43.712579)}",20,Weekdays from 7 AM - 9 PM,94,Keewatin Ave EB ,30,2017-11-30T15:00:00,36,15.0
11931,396 Belsize Drive,WB,,31,"{'type': 'Point', 'coordinates': (-79.376252, 43.704903)}",20,Weekdays from 7 AM - 9 PM,160,Belsize Dr WB ,30,2019-01-03T15:00:00,36,15.0
11932,3 Portsmith Road,SB,2021-07-07T22:00:00,31,"{'type': 'Point', 'coordinates': (-79.370873, 43.753903)}",20,Weekdays from 7 AM - 9 PM,169,Banbury Rd SB ,30,2019-03-20T07:00:00,36,15.0
11933,341 Banbury Road,NB,2020-01-20T15:00:00,31,"{'type': 'Point', 'coordinates': (-79.370695, 43.754006)}",20,Weekdays from 7 AM - 9 PM,248,Banbury Rd NB ,30,2019-03-20T07:00:00,36,15.0
11934,33 Erskine Avenue,EB,2020-10-16T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.398131, 43.711185)}",20,Weekdays from 7 AM - 9 PM,267,Erskine Ave EB ,30,2017-11-30T16:00:00,36,15.0
11935,194 Keewatin Avenue,WB,2020-10-16T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.393336945, 43.71358941)}",20,Weekdays from 7 AM - 9 PM,350,Keewatin Ave WB ,30,2017-11-30T15:00:00,36,15.0
11936,303 Blythwood Road ,EB,2020-10-16T14:00:00,41,"{'type': 'Point', 'coordinates': (-79.390878982, 43.718531017)}",30,Weekdays from 7 AM - 9 PM,366,Blythwood Rd EB ,40,2017-01-12T11:00:00,46,15.0
11937,28 Broadway Avenue,WB,,31,"{'type': 'Point', 'coordinates': (-79.397357, 43.709914)}",20,Weekdays from 7 AM - 9 PM,416,Broadway Ave WB ,30,2019-03-20T06:00:00,36,15.0
11938,1 Versailles Court,EB,,51,"{'type': 'Point', 'coordinates': (-79.375956, 43.750273)}",30,Weekdays from 7 AM - 9 PM,451,York Mills Rd EB ,50,2019-04-12T06:00:00,56,15.0
11939,378 Banbury Road,SB,,31,"{'type': 'Point', 'coordinates': (-79.371364, 43.756183)}",20,Weekdays from 7 AM - 9 PM,509,Banbury Rd SB ,30,2019-03-08T08:00:00,36,15.0
11940,181 Cleveland Street,SB,,31,"{'type': 'Point', 'coordinates': (-79.377696, 43.705672)}",20,Weekdays from 7 AM - 9 PM,528,Cheston Rd SB ,30,2019-01-03T14:00:00,36,15.0
11941,64 Erskine Avenue,WB,,31,"{'type': 'Point', 'coordinates': (-79.396541, 43.711757)}",20,Weekdays from 7 AM - 9 PM,540,Erskine Ave WB ,30,2017-11-30T15:00:00,36,15.0
11942,doris,WB,,31,"{'type': 'Point', 'coordinates': (-79.381227417, 43.717436632)}",20,Weekdays from 7 AM - 9 PM,581,Mimico Ave WB ,30,2019-03-20T07:00:00,36,15.0
11943,301 Banbury Road,WB,,51,"{'type': 'Point', 'coordinates': (-79.37079, 43.751548)}",30,Weekdays from 7 AM - 9 PM,604,York Mills Rd WB ,50,2019-04-12T08:00:00,56,15.0
11944,502 Blythwood Road ,WB,2020-09-23T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.385332174, 43.719853093)}",30,Weekdays from 7 AM - 9 PM,608,Blythwood Rd WB ,40,2017-01-12T11:00:00,46,15.0
11945,211 Bessborough Drive,NB,,31,"{'type': 'Point', 'coordinates': (-79.37083100000001, 43.707137)}",20,Weekdays from 7 AM - 9 PM,695,Bessborough Dr NB ,30,2019-07-22T11:00:00,36,15.0
11946,Huntington Trail,EB,2021-04-19T10:00:00,41,"{'type': 'Point', 'coordinates': (-79.349631, 43.740812)}",5,Weekdays from 7 AM - 9 PM,2623,Duncairn Ave EB ,40,2021-02-08T10:00:00,46,16.0
11947,14 THE DONWAY E,SB,,41,"{'type': 'Point', 'coordinates': (-79.340658462, 43.735939317)}",5,Weekdays from 7 AM - 9 PM,2845,THE DONWAY E SB ,40,2022-02-28T14:00:00,46,16.0
11948,GREENLAND RD 87M E/OF THE DONWAY E,EB,,41,"{'type': 'Point', 'coordinates': (-79.33882560200001, 43.734022226)}",5,Weekdays from 7 AM - 9 PM,2847,GREENLAND RD EB ,40,2022-02-28T13:00:00,46,16.0
11949,BETWEEN 8/10 GREENLAND RD,WB,,41,"{'type': 'Point', 'coordinates': (-79.338844478, 43.734111049)}",5,Weekdays from 7 AM - 9 PM,2849,GREENLAND RD WB ,40,2022-02-28T13:00:00,46,16.0
11950,BETWEEN 85/87 THREE VALLEYS DR,NB,,41,"{'type': 'Point', 'coordinates': (-79.337473951, 43.750083005)}",5,Weekdays from 7 AM - 9 PM,2851,THREE VALLEYS DR NB ,40,2022-02-28T11:00:00,46,16.0
11951,THREE VALLEYS DR OPP GROVELAND CRES,SB,,41,"{'type': 'Point', 'coordinates': (-79.337216098, 43.750635216)}",5,Weekdays from 7 AM - 9 PM,2853,THREE VALLEYS DR SB ,40,2022-02-28T10:00:00,46,16.0
11952,THE DONWAY E 68M N/OF GREENLAND RD,NB,,41,"{'type': 'Point', 'coordinates': (-79.339946105, 43.734566579)}",5,Weekdays from 7 AM - 9 PM,2854,THE DONWAY E NB ,40,2022-02-28T13:00:00,46,16.0
11953,45M N/OF ROANOKE RD,NB,,41,"{'type': 'Point', 'coordinates': (-79.325313585, 43.742414635)}",5,Weekdays from 7 AM - 9 PM,26934,UNDERHILL DR NB ,40,2022-10-17T12:00:00,46,16.0
11954,LESLIE ST 228M S/OF LAWRENCE AVE,NB,,51,"{'type': 'Point', 'coordinates': (-79.355362303, 43.732316938)}",30,Weekdays from 7 AM - 9 PM,35876,LESLIE ST NB ,50,2022-10-21T11:00:00,56,16.0
11955,OPP 111 BROADLANDS BLVD,WB,,41,"{'type': 'Point', 'coordinates': (-79.315683147, 43.745514363)}",5,Weekdays from 7 AM - 9 PM,41377,BROADLANDS BLVD WB ,40,2022-12-05T10:00:00,46,16.0
11956,OPP 117 SLOANE AVE,SB,,41,"{'type': 'Point', 'coordinates': (-79.31019432, 43.731810713)}",5,Weekdays from 7 AM - 9 PM,41797,SLOANE AVE SB ,40,2022-12-05T14:00:00,46,16.0
11957,BROADLANDS BLVD 21M E/OF CORAL COVE CRES,EB,,41,"{'type': 'Point', 'coordinates': (-79.31668038700002, 43.745198291)}",5,Weekdays from 7 AM - 9 PM,48927,BROADLANDS BLVD EB ,40,2022-12-05T10:00:00,46,16.0
11958,105/111 SLOANE AVE,NB,,41,"{'type': 'Point', 'coordinates': (-79.309823247, 43.731190907)}",5,Weekdays from 7 AM - 9 PM,48929,SLOANE AVE NB ,40,2022-12-05T14:00:00,46,16.0
11959,108/110 Van Horne Avenue,WB,,41,"{'type': 'Point', 'coordinates': (-79.358544, 43.785459)}",5,Weekdays from 7 AM - 9 PM,68,Van Horne Ave WB ,40,2019-07-24T07:00:00,46,17.0
11960,63 Van Horne Avenue,EB,2022-07-07T06:00:00,41,"{'type': 'Point', 'coordinates': (-79.360229, 43.785002)}",5,Weekdays from 7 AM - 9 PM,69,Van Horne Ave EB ,40,2019-07-24T07:00:00,46,17.0
11961,7 Snowcrest Avenue,SB,2020-02-24T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.387372, 43.792925)}",30,Weekdays from 7 AM - 9 PM,104,Snowcrest Ave SB ,40,2019-01-01T00:00:00,46,17.0
11962,172 Old Sheppard Avenue,EB,,31,"{'type': 'Point', 'coordinates': (-79.327683, 43.779968)}",20,Weekdays from 7 AM - 9 PM,114,Old Sheppard Ave EB ,30,2018-11-21T15:00:00,36,17.0
11963,604 Van Horne Avenue,WB,,41,"{'type': 'Point', 'coordinates': (-79.332991, 43.788514)}",5,Weekdays from 7 AM - 9 PM,180,Van Horne Ave WB ,40,2019-07-24T10:00:00,46,17.0
11964,172 Brian Drive,SB,,41,"{'type': 'Point', 'coordinates': (-79.334746, 43.787179)}",5,Weekdays from 7 AM - 9 PM,213,Brian Dr SB ,40,2019-07-24T12:00:00,46,17.0
11965,10 Snowcrest Avenue,NB,2021-01-21T12:00:00,31,"{'type': 'Point', 'coordinates': (-79.38674, 43.792513)}",20,Weekdays from 7 AM - 9 PM,280,Snowcrest Ave NB ,30,2018-01-22T08:00:00,36,17.0
11966,7 Bunty Lane,NB,,31,"{'type': 'Point', 'coordinates': (-79.385468, 43.77458)}",20,Weekdays from 7 AM - 9 PM,290,Bunty Ln NB ,30,2018-10-18T08:00:00,36,17.0
11967,561 Van Horne Avenue,EB,,41,"{'type': 'Point', 'coordinates': (-79.336405, 43.787672)}",5,Weekdays from 7 AM - 9 PM,299,Van Horne Ave EB ,40,2019-07-24T11:00:00,46,17.0
11968,312 Seneca Hill Drive,EB,,31,"{'type': 'Point', 'coordinates': (-79.356609, 43.790593)}",20,Weekdays from 7 AM - 9 PM,301,Seneca Hill Dr EB ,30,2019-03-11T08:00:00,36,17.0
11969,110 Pineway Boulevard,SB,,31,"{'type': 'Point', 'coordinates': (-79.373896, 43.796968)}",20,Weekdays from 7 AM - 9 PM,337,Pineway Blvd SB ,30,2019-03-11T08:00:00,36,17.0
11970,164 Cherokee Boulevard ,SB,2020-10-16T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.337101147, 43.792407235)}",20,Weekdays from 7 AM - 9 PM,349,Cherokee Blvd SB ,30,2017-02-24T10:00:00,36,17.0
11971,615 Seneca Hill Drive,SB,,31,"{'type': 'Point', 'coordinates': (-79.3523, 43.790707)}",20,Weekdays from 7 AM - 9 PM,364,Don Mills Rd SB ,30,2019-03-11T08:00:00,36,17.0
11972,45 Palomino Crescent,SB,,31,"{'type': 'Point', 'coordinates': (-79.385869, 43.77722)}",20,Weekdays from 7 AM - 9 PM,490,Bunty Ln SB ,30,2018-10-16T14:00:00,36,17.0
11973,93 Pineway Boulevard,NB,,31,"{'type': 'Point', 'coordinates': (-79.37437300000002, 43.795309)}",20,Weekdays from 7 AM - 9 PM,492,Pineway Blvd NB ,30,2019-03-11T08:00:00,36,17.0
11974,39 Cresthaven Drive,WB,,31,"{'type': 'Point', 'coordinates': (-79.363313, 43.798055)}",20,Weekdays from 7 AM - 9 PM,494,Cresthaven Dr WB ,30,2019-05-24T10:00:00,36,17.0
11975,92 Freshmeadow Drive,WB,,31,"{'type': 'Point', 'coordinates': (-79.35462500000001, 43.810455)}",20,Weekdays from 7 AM - 9 PM,530,Freshmeadow Dr WB ,30,2019-04-24T09:00:00,36,17.0
11976,2789 Victoria Park Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.32626, 43.781952)}",20,Weekdays from 7 AM - 9 PM,557,Victorial Park Ave SB ,30,2018-10-26T08:00:00,36,17.0
11977,41 Cresthaven Drive,EB,,31,"{'type': 'Point', 'coordinates': (-79.363616, 43.797847)}",20,Weekdays from 7 AM - 9 PM,575,Cresthaven Dr EB ,30,2019-05-20T21:00:00,36,17.0
11978,288 Van Horne Avenue,NB,2022-07-08T08:00:00,41,"{'type': 'Point', 'coordinates': (-79.334473, 43.787029)}",5,Weekdays from 7 AM - 9 PM,598,Brian Dr NB ,40,2019-07-24T13:00:00,46,17.0
11979,615 Seneca Hill Drive  ,EB,2020-04-15T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.352121517, 43.790684029)}",30,Weekdays from 7 AM - 9 PM,619,Seneca Hill Dr EB ,40,2016-11-10T13:00:00,46,17.0
11980,669 Seneca Hill Drive ,SB,,31,"{'type': 'Point', 'coordinates': (-79.350678489, 43.792496298)}",20,Weekdays from 7 AM - 9 PM,649,Seneca Hill Dr SB ,30,2016-11-10T13:00:00,36,17.0
11981,6 Lofty Hillway,EB,,31,"{'type': 'Point', 'coordinates': (-79.358101, 43.809497)}",20,Weekdays from 7 AM - 9 PM,681,Freshmeadow Dr EB ,30,2019-04-24T09:00:00,36,17.0
11982,4 Snowcrest Avenue,SB,,41,"{'type': 'Point', 'coordinates': (-79.38741400000002, 43.793015)}",5,Weekdays from 7 AM - 9 PM,1946,Snowcrest Ave SB ,40,2020-02-25T14:00:00,46,17.0
11983,290 McNicoll Avenue,WB,,41,"{'type': 'Point', 'coordinates': (-79.349193, 43.800852)}",5,Weekdays from 7 AM - 9 PM,2147,McNicoll Ave WB ,40,2020-04-07T10:00:00,46,17.0
11984,216 McNicoll Avenue,EB,,41,"{'type': 'Point', 'coordinates': (-79.353037, 43.799593)}",5,Weekdays from 7 AM - 9 PM,2148,McNicoll Ave EB ,40,2020-04-07T09:00:00,46,17.0
11985,615 Seneca Hill Drive,WB,,31,"{'type': 'Point', 'coordinates': (-79.3523, 43.790707)}",20,Weekdays from 7 AM - 9 PM,2155,Seneca Hill Dr WB ,30,2020-04-16T00:00:00,36,17.0
11986,312 Seneca Hill Drive,WB,,31,"{'type': 'Point', 'coordinates': (-79.355939, 43.790015)}",20,Weekdays from 7 AM - 9 PM,2157,Seneca Hill Dr WB ,30,2020-04-16T00:00:00,36,17.0
11987,102 Brian Drive,SB,,41,"{'type': 'Point', 'coordinates': (-79.332754, 43.782974)}",5,Weekdays from 7 AM - 9 PM,2460,Brian Dr SB ,40,2020-10-28T12:00:00,46,17.0
11988,95 Brian Drive,NB,,41,"{'type': 'Point', 'coordinates': (-79.332273, 43.782331)}",5,Weekdays from 7 AM - 9 PM,2461,Brian Dr NB ,40,2020-10-28T12:00:00,46,17.0
11989,CLIFFWOOD RD 158M W/OF CHERRYSTONE DR,WB,,41,"{'type': 'Point', 'coordinates': (-79.359199, 43.805944)}",5,Weekdays from 7 AM - 9 PM,2861,CLIFFWOOD RD WB ,40,2021-11-25T12:00:00,46,17.0
11990,CLIFFWOOD RD 157M W/OF HOLLYBERRY TRL,WB,,41,"{'type': 'Point', 'coordinates': (-79.354888559, 43.807785197)}",5,Weekdays from 7 AM - 9 PM,2864,CLIFFWOOD RD WB ,40,2022-03-01T10:00:00,46,17.0
11991,OPP 82 VAN HORNE,EB,,41,"{'type': 'Point', 'coordinates': (-79.360214971, 43.784982284)}",5,Weekdays from 7 AM - 9 PM,14888,VAN HORNE AVE EB ,40,2022-07-18T13:00:00,46,17.0
11992,206 Doris Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.410598, 43.768863)}",20,Weekdays from 7 AM - 9 PM,13,Princess Ave NB ,30,2019-03-07T10:00:00,36,18.0
11993,76 Maxome Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.40102000000002, 43.789072)}",20,Weekdays from 7 AM - 9 PM,34,Maxome Ave SB ,30,2019-03-07T08:00:00,36,18.0
11994,213 Churchill Avenue,EB,,51,"{'type': 'Point', 'coordinates': (-79.42895, 43.769973)}",30,Weekdays from 7 AM - 9 PM,62,Churchill Ave EB ,50,2019-03-07T10:00:00,56,18.0
11995,75 Cactus Avenue,NB,2021-08-26T09:00:00,41,"{'type': 'Point', 'coordinates': (-79.433148, 43.789185)}",5,Weekdays from 7 AM - 9 PM,82,Cactus Ave NB ,40,2019-08-02T08:00:00,46,18.0
11996,425 Patricia Avenue,EB,,31,"{'type': 'Point', 'coordinates': (-79.442309, 43.784827)}",20,Weekdays from 7 AM - 9 PM,120,Patricia Ave EB ,30,2019-04-03T09:00:00,36,18.0
11997,157 Avondale Avenue ,,2017-03-01T12:00:00,41,"{'type': 'Point', 'coordinates': (-79.401270315, 43.760093711)}",30,Weekdays from 7 AM - 9 PM,135,Avondale ,40,2016-01-01T10:00:00,46,18.0
11998,288 Pleasant Avenue,WB,,41,"{'type': 'Point', 'coordinates': (-79.434271, 43.789577)}",5,Weekdays from 7 AM - 9 PM,140,Pleasant Ave WB ,40,2019-08-08T09:00:00,46,18.0
11999,360 Hollywood Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.39153, 43.771365)}",20,Weekdays from 7 AM - 9 PM,149,Estelle Ave NB ,30,2019-04-12T06:00:00,36,18.0
12000,105 McKee Avenue,WB,,31,"{'type': 'Point', 'coordinates': (-79.408447, 43.774175)}",20,Weekdays from 7 AM - 9 PM,223,McKee Ave WB ,30,2018-10-18T14:00:00,36,18.0
12001,65 McKee Avenue,EB,,31,"{'type': 'Point', 'coordinates': (-79.410792, 43.773567)}",20,Weekdays from 7 AM - 9 PM,270,McKee Ave EB ,30,2018-10-18T14:00:00,36,18.0
12002,354 Hollywood Avenue,WB,,31,"{'type': 'Point', 'coordinates': (-79.391744, 43.770213)}",20,Weekdays from 7 AM - 9 PM,281,Hollywood Ave WB ,30,2019-04-12T05:00:00,36,18.0
12003,50 Hounslow Avenue  ,,2023-02-04T10:00:00,41,"{'type': 'Point', 'coordinates': (-79.416950509, 43.775690047)}",30,Weekdays from 7 AM - 9 PM,302,Beecroft ,40,2016-01-01T00:00:00,46,18.0
12004,246 Drewry Avenue,EB,,31,"{'type': 'Point', 'coordinates': (-79.428871, 43.784541)}",20,Weekdays from 7 AM - 9 PM,306,Drewry Ave EB ,30,2018-02-05T14:00:00,36,18.0
12005,111 Yorkview Drive,WB,,41,"{'type': 'Point', 'coordinates': (-79.434526, 43.77220700000001)}",30,Weekdays from 7 AM - 9 PM,321,Yorkview DR WB ,40,2019-03-07T10:00:00,46,18.0
12006,149 Yorkview Drive,EB,,41,"{'type': 'Point', 'coordinates': (-79.437562, 43.77159)}",30,Weekdays from 7 AM - 9 PM,328,Yorkview Dr EB ,40,2019-04-24T10:00:00,46,18.0
12007,212 Drewry Avenue,WB,,31,"{'type': 'Point', 'coordinates': (-79.427162, 43.785065)}",20,Weekdays from 7 AM - 9 PM,331,Drewry Ave WB ,30,2018-02-06T09:00:00,36,18.0
12008,120 Cactus Avenue  ,,2017-03-01T12:00:00,41,"{'type': 'Point', 'coordinates': (-79.433955714, 43.791565)}",30,Weekdays from 7 AM - 9 PM,355,Cactus ,40,2016-01-01T00:00:00,46,18.0
12009,304 Finch Avenue East,WB,,31,"{'type': 'Point', 'coordinates': (-79.393511, 43.784719)}",20,Weekdays from 7 AM - 9 PM,358,Finch Ave E WB ,30,2019-04-03T09:00:00,36,18.0
12010,400 Patricia Avenue,WB,,31,"{'type': 'Point', 'coordinates': (-79.439034, 43.785664)}",20,Weekdays from 7 AM - 9 PM,389,Patricia Ave WB ,30,2019-04-03T09:00:00,36,18.0
12011,84 Norton Avenue ,,2017-03-01T12:00:00,41,"{'type': 'Point', 'coordinates': (-79.409102366, 43.773141296)}",30,Weekdays from 7 AM - 9 PM,402,Kenneth ,40,2016-01-01T00:00:00,46,18.0
12012,321 Hollywood Avenue ,,2017-03-01T12:00:00,41,"{'type': 'Point', 'coordinates': (-79.394596979, 43.769449676)}",30,Weekdays from 7 AM - 9 PM,422,Hollywood ,40,2016-01-01T00:00:00,46,18.0
12013,194 Doris Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.410235, 43.768329)}",20,Weekdays from 7 AM - 9 PM,502,Princess Ave SB ,30,2019-03-12T06:00:00,36,18.0
12014,40 Maxome Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.40032800000002, 43.786434)}",20,Weekdays from 7 AM - 9 PM,513,Maxome Ave NB ,30,2019-03-07T08:00:00,36,18.0
12015,299 Pleasant Avenue,EB,,31,"{'type': 'Point', 'coordinates': (-79.434438, 43.78947)}",20,Weekdays from 7 AM - 9 PM,529,Pleasant Ave EB ,30,2019-04-11T08:00:00,36,18.0
